# {"t_start": 1587161644.6280663, "env_id": "HalfCheetahBulletEnv-v0"} 
r,l,t
745.820238,1000,6027.866477
722.05503,1000,6029.680328
665.431651,1000,6031.676217
699.27353,1000,6033.479085
651.465248,1000,6035.524918
700.602225,1000,6037.356758
632.298649,1000,6039.399276
712.741629,1000,6041.240057
777.477582,1000,6043.269217
706.083581,1000,6045.111536
721.645957,1000,6047.137251
724.999762,1000,6048.939117
716.882614,1000,6051.026528
696.188875,1000,6052.855706
658.32697,1000,6054.904301
651.756897,1000,6056.772211
669.706296,1000,6058.783901
687.181074,1000,6060.620073
715.329053,1000,6062.661285
692.518552,1000,6064.480673
641.725059,1000,6066.519399
703.93923,1000,6068.338704
675.054177,1000,6070.363445
734.240969,1000,6072.283638
716.896204,1000,6074.27182
738.388745,1000,6076.18626
732.012271,1000,6078.236774
754.834408,1000,6080.036787
690.550228,1000,6082.074517
681.40775,1000,6083.906639
733.822506,1000,6085.962
719.6134,1000,6087.812393
734.889759,1000,6089.913978
679.655308,1000,6091.748374
704.705838,1000,6093.571609
705.822528,1000,6095.610181
696.739144,1000,6097.433447
700.374686,1000,6099.48121
729.402818,1000,6101.316502
731.766958,1000,6103.327683
711.679401,1000,6105.160806
686.80539,1000,6107.196845
715.484035,1000,6109.039503
736.523605,1000,6111.089366
670.217389,1000,6112.910838
698.942069,1000,6114.983627
685.740894,1000,6116.828628
711.380469,1000,6118.894316
728.936111,1000,6120.738726
695.335595,1000,6122.773317
730.671601,1000,6124.630871
736.162065,1000,6126.666014
742.866508,1000,6128.509803
713.831988,1000,6130.620577
133.365072,1000,6132.567213
726.310906,1000,6134.635281
768.810704,1000,6136.533779
731.617669,1000,6138.578714
719.982675,1000,6140.384251
728.844797,1000,6142.456725
756.353812,1000,6144.292594
783.141202,1000,6146.360658
704.386745,1000,6148.212734
759.21178,1000,6150.244244
739.047755,1000,6152.092229
741.562388,1000,6154.116325
706.025825,1000,6155.942229
729.301347,1000,6157.947121
722.885037,1000,6159.78389
694.986777,1000,6161.79674
702.123634,1000,6163.640713
712.152926,1000,6165.682534
735.436919,1000,6167.500157
737.434292,1000,6169.582616
746.829303,1000,6171.389447
768.444234,1000,6173.425716
720.702473,1000,6175.28299
714.023082,1000,6177.130142
756.788076,1000,6179.208931
773.018485,1000,6181.060996
740.329536,1000,6183.077872
713.816314,1000,6184.91649
722.748048,1000,6186.953189
763.075144,1000,6188.800657
733.706619,1000,6190.824456
738.238291,1000,6192.739293
725.168955,1000,6194.743595
696.888496,1000,6196.675914
750.62887,1000,6198.709119
705.885685,1000,6200.547972
714.03346,1000,6202.553194
677.426776,1000,6204.383961
724.286827,1000,6206.44843
704.155218,1000,6208.31227
761.014298,1000,6210.370532
678.66876,1000,6212.226837
735.679425,1000,6214.244114
683.193974,1000,6216.096504
716.825136,1000,6218.152419
750.54083,1000,6219.980686
706.735267,1000,6222.012966
775.381897,1000,6223.858528
724.976929,1000,6225.892284
722.982309,1000,6227.750704
739.311785,1000,6229.768324
771.131315,1000,6231.614758
710.004466,1000,6233.683688
732.434341,1000,6235.55268
744.755986,1000,6237.571051
725.846397,1000,6239.447366
734.775417,1000,6241.497248
776.703928,1000,6243.330651
746.378572,1000,6245.391928
766.23937,1000,6247.256471
734.628591,1000,6249.325592
720.004101,1000,6251.164106
704.556356,1000,6253.266679
717.768349,1000,6255.170177
737.065819,1000,6257.274965
747.400159,1000,6259.103841
718.306032,1000,6260.94533
742.107802,1000,6262.974511
735.40633,1000,6264.787417
752.812437,1000,6266.837418
710.001663,1000,6268.689701
776.543422,1000,6270.774898
739.695627,1000,6272.625099
757.706559,1000,6274.67303
749.911446,1000,6276.524804
701.809457,1000,6278.555338
711.930783,1000,6280.384973
706.651432,1000,6282.466522
687.734046,1000,6284.315001
657.189741,1000,6286.366449
670.517358,1000,6288.205244
741.273521,1000,6290.308111
714.305904,1000,6292.143928
702.01544,1000,6294.171233
709.178003,1000,6296.059946
721.847741,1000,6298.156863
722.388964,1000,6300.031511
731.560961,1000,6302.088306
721.34901,1000,6303.935621
700.315796,1000,6305.971033
787.055388,1000,6307.785865
756.417128,1000,6309.844598
754.346123,1000,6311.678051
755.825501,1000,6313.750439
766.928779,1000,6315.589317
755.354254,1000,6317.701133
752.407367,1000,6319.516284
729.515458,1000,6321.604537
787.205388,1000,6323.444807
774.602406,1000,6325.488936
679.213852,1000,6327.335055
773.391991,1000,6329.406341
741.555502,1000,6331.279009
764.855986,1000,6333.308948
763.579143,1000,6335.149915
815.435187,1000,6337.196567
755.069224,1000,6339.073602
731.096868,1000,6341.076978
788.531347,1000,6342.900567
812.815328,1000,6344.722129
798.337991,1000,6346.75575
760.094205,1000,6348.586312
771.617705,1000,6350.629842
775.936343,1000,6352.494781
779.670858,1000,6354.545743
771.525191,1000,6356.39597
761.181458,1000,6358.489621
794.572496,1000,6360.373796
781.070734,1000,6362.439247
803.387458,1000,6364.282108
784.775155,1000,6366.335152
745.837506,1000,6368.171166
767.993019,1000,6370.215979
752.336821,1000,6372.08891
758.700466,1000,6374.202743
757.63741,1000,6376.034883
758.141794,1000,6378.148418
719.781592,1000,6380.004719
744.656541,1000,6382.048647
776.954882,1000,6383.892486
738.994822,1000,6385.947215
702.922436,1000,6387.812397
763.043273,1000,6389.877287
728.334229,1000,6391.751276
734.099333,1000,6393.785929
756.150553,1000,6395.626585
732.315719,1000,6397.665085
707.586156,1000,6399.47255
766.780754,1000,6401.521257
737.003415,1000,6403.390619
722.457804,1000,6405.41524
785.189837,1000,6407.275476
768.259698,1000,6409.361525
770.900973,1000,6411.207104
799.615768,1000,6413.194226
773.064683,1000,6415.027295
772.855652,1000,6417.043577
760.552571,1000,6418.926314
761.220225,1000,6420.960323
718.729902,1000,6422.79862
764.379918,1000,6424.799357
713.011523,1000,6426.592802
623.76138,1000,6428.449641
728.964449,1000,6430.501138
780.07505,1000,6432.313256
735.697529,1000,6434.426776
748.588971,1000,6436.269879
742.352039,1000,6438.391676
737.980411,1000,6440.222844
664.987674,1000,6442.266443
740.806017,1000,6444.106287
742.702094,1000,6446.183624
727.526492,1000,6448.013458
757.03637,1000,6450.102785
780.687533,1000,6451.989785
738.833163,1000,6454.01979
771.202387,1000,6455.881589
749.955713,1000,6457.955244
773.150248,1000,6459.804803
762.164772,1000,6461.844067
755.570707,1000,6463.685319
719.517547,1000,6465.718692
785.579235,1000,6467.548145
758.126365,1000,6469.58572
752.673071,1000,6471.405368
781.015617,1000,6473.458651
741.211314,1000,6475.274149
751.923813,1000,6477.30043
725.106951,1000,6479.14635
777.028586,1000,6481.174918
740.603303,1000,6483.042362
724.969803,1000,6485.107826
749.189003,1000,6486.957246
769.729539,1000,6489.002961
755.595139,1000,6490.856433
730.01062,1000,6492.870759
741.106001,1000,6494.810549
736.355006,1000,6496.859549
784.399878,1000,6498.757221
746.678373,1000,6500.827785
761.527273,1000,6502.652061
762.719712,1000,6504.6875
759.651924,1000,6506.516951
747.448139,1000,6508.355528
687.456901,1000,6510.402416
748.986598,1000,6512.262257
727.79442,1000,6514.30254
756.673627,1000,6516.089543
748.04793,1000,6518.055901
780.652731,1000,6519.838803
751.164899,1000,6521.857995
766.393187,1000,6523.64054
766.315143,1000,6525.692061
819.126085,1000,6527.525703
811.249143,1000,6529.581488
759.411131,1000,6531.392192
788.242051,1000,6533.394388
750.405566,1000,6535.215765
771.167211,1000,6537.261803
721.827115,1000,6539.069017
739.143189,1000,6541.108798
767.914689,1000,6542.991238
785.825988,1000,6545.024345
779.322325,1000,6546.870936
806.962874,1000,6548.918574
792.898389,1000,6550.74651
779.449696,1000,6552.787271
783.401954,1000,6554.710014
737.632109,1000,6556.754505
753.68775,1000,6558.677787
780.913226,1000,6560.723445
787.210296,1000,6562.51089
752.329402,1000,6564.577404
750.113836,1000,6566.387001
736.65913,1000,6568.432777
771.876291,1000,6570.294469
751.962979,1000,6572.32337
793.061593,1000,6574.165344
793.305325,1000,6576.207743
774.701605,1000,6578.040788
748.782293,1000,6580.083979
758.180093,1000,6581.880993
787.26901,1000,6583.906775
790.762572,1000,6585.739182
766.531868,1000,6587.781611
801.375731,1000,6589.656729
793.704971,1000,6591.529066
761.951541,1000,6593.560101
765.63615,1000,6595.425302
803.663032,1000,6597.491475
764.620355,1000,6599.364038
765.541053,1000,6601.436104
765.360138,1000,6603.298842
776.776696,1000,6605.344282
785.347349,1000,6607.173788
759.354534,1000,6609.219888
775.128897,1000,6611.072494
811.146368,1000,6613.136068
764.009886,1000,6615.023474
745.722444,1000,6617.078908
774.637471,1000,6618.998376
746.9273,1000,6620.985099
806.684123,1000,6622.762122
783.44304,1000,6624.741105
771.529607,1000,6626.573171
764.443039,1000,6628.617015
771.41706,1000,6630.443146
801.225662,1000,6632.542641
788.593654,1000,6634.412289
783.091887,1000,6636.443243
795.468236,1000,6638.293327
782.569047,1000,6640.345601
782.852028,1000,6642.164808
772.288929,1000,6644.21128
753.526905,1000,6646.066021
751.197237,1000,6648.10051
801.289805,1000,6649.946992
786.268044,1000,6651.982937
734.91497,1000,6653.808671
729.605568,1000,6655.882091
756.043634,1000,6657.709785
768.033806,1000,6659.76313
799.802241,1000,6661.635026
780.931318,1000,6663.685123
797.677377,1000,6665.55722
755.357672,1000,6667.638766
773.349676,1000,6669.482812
779.495367,1000,6671.509158
743.605458,1000,6673.365963
779.574894,1000,6675.257616
769.045305,1000,6677.326341
765.031277,1000,6679.262174
784.515864,1000,6681.286136
788.991749,1000,6683.127304
777.326188,1000,6685.184369
771.62772,1000,6687.020012
775.602734,1000,6689.056938
791.138838,1000,6690.890397
780.82991,1000,6692.947825
759.932893,1000,6694.813026
739.074975,1000,6696.861364
726.759102,1000,6698.693152
709.885064,1000,6700.719715
737.190055,1000,6702.532084
749.95213,1000,6704.602231
732.940452,1000,6706.420492
740.359711,1000,6708.475907
734.862486,1000,6710.329657
708.823501,1000,6712.387068
737.694639,1000,6714.20401
787.422668,1000,6716.321019
752.630893,1000,6718.151452
749.76693,1000,6720.199007
777.702852,1000,6722.082647
756.331668,1000,6724.114011
798.81968,1000,6725.991518
779.891218,1000,6728.068439
776.079065,1000,6729.897322
779.46638,1000,6731.945832
775.397982,1000,6733.777437
784.961146,1000,6735.891044
785.233873,1000,6737.744366
799.586564,1000,6739.831758
764.238577,1000,6741.699521
790.854854,1000,6743.774101
760.736874,1000,6745.59193
753.158142,1000,6747.639296
795.276716,1000,6749.510826
746.135011,1000,6751.552941
784.697843,1000,6753.428739
787.787013,1000,6755.467499
783.341152,1000,6757.302829
801.954093,1000,6759.143848
789.904186,1000,6761.181706
813.489792,1000,6763.032178
790.470399,1000,6765.109207
784.58106,1000,6766.97212
805.005174,1000,6769.065451
799.751964,1000,6770.907353
826.472493,1000,6772.929136
814.993908,1000,6774.749817
817.859811,1000,6776.785876
829.930781,1000,6778.598661
806.603842,1000,6780.644363
783.206734,1000,6782.473548
809.641064,1000,6784.531347
792.368195,1000,6786.416184
774.74262,1000,6788.406595
764.342835,1000,6790.209827
768.617543,1000,6792.298805
806.728584,1000,6794.132798
793.116954,1000,6796.235791
835.552216,1000,6798.101763
806.377141,1000,6800.196056
820.456751,1000,6802.047216
794.828008,1000,6804.08115
750.636121,1000,6805.913032
762.593723,1000,6807.998052
805.541612,1000,6809.849119
815.922366,1000,6811.882736
802.89068,1000,6813.744262
809.822923,1000,6815.763082
784.85169,1000,6817.636773
788.895322,1000,6819.693805
761.007838,1000,6821.496598
754.20891,1000,6823.563647
772.156474,1000,6825.390208
788.399755,1000,6827.405903
767.828067,1000,6829.258627
760.189534,1000,6831.296564
806.427631,1000,6833.146966
760.715872,1000,6835.190504
725.89187,1000,6837.053737
765.042268,1000,6839.091086
799.405002,1000,6840.946966
827.24845,1000,6842.782215
785.91803,1000,6844.86631
826.148631,1000,6846.745436
815.51634,1000,6848.835836
844.363802,1000,6850.644692
836.490381,1000,6852.679083
829.86908,1000,6854.51526
775.069344,1000,6856.595045
816.914331,1000,6858.4501
826.036919,1000,6860.562964
841.323943,1000,6862.423228
794.540312,1000,6864.443727
828.571157,1000,6866.297812
796.480873,1000,6868.349181
820.811175,1000,6870.148176
774.635996,1000,6872.180149
739.96172,1000,6874.036714
771.453089,1000,6876.128018
755.223608,1000,6878.023994
793.242968,1000,6880.048443
756.049693,1000,6881.839324
775.719743,1000,6883.849735
830.12509,1000,6885.707849
729.31521,1000,6887.770424
788.408983,1000,6889.620396
791.41545,1000,6891.650308
709.715966,1000,6893.490118
773.281757,1000,6895.49666
670.907846,1000,6897.33069
773.683465,1000,6899.387341
821.432523,1000,6901.204923
812.656386,1000,6903.255786
807.990499,1000,6905.138862
823.54402,1000,6907.178679
831.058033,1000,6909.035942
853.696066,1000,6911.104711
876.035866,1000,6912.924524
769.775517,1000,6914.939651
788.738247,1000,6916.821046
847.241285,1000,6918.919509
832.065255,1000,6920.787019
830.036448,1000,6922.841193
843.586651,1000,6924.675085
799.44833,1000,6926.523826
826.701499,1000,6928.622761
839.121174,1000,6930.464314
856.744233,1000,6932.499203
810.506944,1000,6934.333302
817.357018,1000,6936.381083
823.171825,1000,6938.276896
800.923308,1000,6940.349272
871.825,1000,6942.210871
879.028414,1000,6944.183947
846.782928,1000,6945.956497
842.385344,1000,6947.995792
783.809957,1000,6949.824857
825.773232,1000,6951.82644
843.981709,1000,6953.637136
831.802898,1000,6955.685041
786.557052,1000,6957.522373
855.96227,1000,6959.569686
847.961739,1000,6961.386833
847.572109,1000,6963.434684
803.799864,1000,6965.23147
820.234202,1000,6967.331875
854.942693,1000,6969.19892
861.092495,1000,6971.25729
694.410884,1000,6973.094781
735.36008,1000,6975.138879
811.204992,1000,6976.949368
850.368624,1000,6979.036182
779.922738,1000,6980.898719
793.261724,1000,6983.009706
833.147066,1000,6984.838542
808.152039,1000,6986.896537
820.635789,1000,6988.730518
813.895684,1000,6990.770417
825.483809,1000,6992.565687
804.39203,1000,6994.594414
825.55424,1000,6996.449377
844.893616,1000,6998.520849
832.042211,1000,7000.380402
795.922807,1000,7002.440538
792.278354,1000,7004.242283
813.238153,1000,7006.081405
828.399278,1000,7008.154112
812.39833,1000,7009.988937
841.899352,1000,7012.010835
847.775757,1000,7013.862231
795.211355,1000,7015.902244
824.416827,1000,7017.742859
803.58505,1000,7019.790155
792.327611,1000,7021.636632
782.010115,1000,7023.687551
621.224809,1000,7025.46131
834.929256,1000,7027.55788
819.606009,1000,7029.464289
832.197544,1000,7031.48704
852.503463,1000,7033.335192
854.344966,1000,7035.375106
856.113315,1000,7037.198709
771.275991,1000,7039.302298
830.359248,1000,7041.121911
813.743309,1000,7043.260805
827.739542,1000,7045.061771
825.161744,1000,7047.118634
828.582874,1000,7048.986022
787.665075,1000,7051.048848
785.097194,1000,7052.823106
805.004742,1000,7054.857507
782.670853,1000,7056.707281
823.454858,1000,7058.700005
833.676418,1000,7060.57302
831.279201,1000,7062.608048
785.844347,1000,7064.436726
810.936417,1000,7066.483593
808.521805,1000,7068.303498
870.727486,1000,7070.349277
844.21697,1000,7072.183026
793.348312,1000,7074.205872
799.145652,1000,7076.094517
760.539964,1000,7078.146923
829.824345,1000,7079.974397
801.709368,1000,7081.977951
803.840236,1000,7083.830655
830.287968,1000,7085.877115
841.804491,1000,7087.764514
833.841278,1000,7089.589017
855.776921,1000,7091.62497
841.98064,1000,7093.453814
847.937019,1000,7095.458819
853.288874,1000,7097.343307
838.165714,1000,7099.455462
768.895711,1000,7101.311795
812.739172,1000,7103.413201
816.814317,1000,7105.283751
832.472941,1000,7107.284842
797.12484,1000,7109.135103
818.235739,1000,7111.169689
737.205789,1000,7112.985469
809.161349,1000,7115.047042
783.427965,1000,7116.881711
826.675882,1000,7118.908664
824.091618,1000,7120.784624
795.372031,1000,7122.834453
864.88372,1000,7124.68812
823.496918,1000,7126.785664
816.006052,1000,7128.618888
800.83507,1000,7130.695505
773.292798,1000,7132.538981
756.771412,1000,7134.604996
771.505769,1000,7136.46563
809.156299,1000,7138.536505
805.73041,1000,7140.373312
786.242232,1000,7142.420224
813.501175,1000,7144.216317
800.030724,1000,7146.281884
777.893021,1000,7148.13851
803.895474,1000,7150.183528
745.687958,1000,7152.050943
815.744613,1000,7154.090809
791.045747,1000,7155.961772
692.766854,1000,7157.990627
800.587173,1000,7159.921369
845.368177,1000,7161.955027
870.32023,1000,7163.865196
833.81832,1000,7165.928466
817.454645,1000,7167.770887
810.55611,1000,7169.854907
804.563396,1000,7171.701799
804.634815,1000,7173.509837
849.812983,1000,7175.509467
847.525448,1000,7177.29398
810.110502,1000,7179.366205
858.436799,1000,7181.255543
835.417806,1000,7183.29355
850.000404,1000,7185.08713
853.702364,1000,7187.143436
839.731406,1000,7188.961395
865.992324,1000,7191.013523
820.046703,1000,7192.817666
879.695581,1000,7194.846744
842.191844,1000,7196.734553
841.019054,1000,7198.79039
877.160609,1000,7200.660422
875.45219,1000,7202.751115
861.110152,1000,7204.57712
828.529492,1000,7206.647394
841.725914,1000,7208.543332
785.188001,1000,7210.579241
819.250986,1000,7212.434738
817.988167,1000,7214.517635
820.598423,1000,7216.354291
872.925811,1000,7218.415102
787.21802,1000,7220.317761
808.592985,1000,7222.34269
833.477769,1000,7224.275663
840.489714,1000,7226.31565
852.909138,1000,7228.139717
827.611233,1000,7230.200841
834.805405,1000,7232.019981
807.329547,1000,7234.060347
832.897636,1000,7235.901797
804.608678,1000,7237.957723
832.048451,1000,7239.811742
791.02662,1000,7241.867841
752.787243,1000,7243.71497
833.831473,1000,7245.770376
858.829643,1000,7247.632497
835.991752,1000,7249.69477
832.721142,1000,7251.52742
838.282825,1000,7253.556595
876.656063,1000,7255.381758
867.96585,1000,7257.220675
877.699847,1000,7259.272158
876.705757,1000,7261.12752
848.580314,1000,7263.166956
869.535322,1000,7264.980799
846.151902,1000,7267.010174
838.044928,1000,7268.857389
863.235231,1000,7270.948601
825.339649,1000,7272.840243
853.436529,1000,7274.889257
850.652142,1000,7276.720516
857.225178,1000,7278.75032
828.701614,1000,7280.648289
634.39531,1000,7282.710115
840.980879,1000,7284.640168
868.786103,1000,7286.680948
863.116536,1000,7288.50729
871.833154,1000,7290.56564
858.045566,1000,7292.399469
851.721672,1000,7294.439774
866.218501,1000,7296.288202
759.576864,1000,7298.335167
864.320421,1000,7300.199452
828.336984,1000,7302.275717
830.60009,1000,7304.128013
834.0325,1000,7306.162882
848.819354,1000,7307.988545
842.305307,1000,7310.034207
839.533767,1000,7311.882484
834.986492,1000,7313.897045
879.935348,1000,7315.765103
893.642318,1000,7317.831215
885.541241,1000,7319.673795
865.80813,1000,7321.733158
878.312004,1000,7323.551888
828.579692,1000,7325.61399
865.872037,1000,7327.481404
901.145521,1000,7329.51419
906.773628,1000,7331.370811
840.266842,1000,7333.460044
870.581262,1000,7335.289029
843.749703,1000,7337.306251
870.892161,1000,7339.153784
885.883847,1000,7341.074123
857.186267,1000,7343.134099
886.281128,1000,7345.064162
842.439418,1000,7347.067156
862.640836,1000,7348.946228
850.952721,1000,7351.003859
857.148216,1000,7352.835841
848.073483,1000,7354.891573
839.872999,1000,7356.693414
850.746408,1000,7358.758448
858.141846,1000,7360.616249
835.564654,1000,7362.659024
861.668089,1000,7364.525705
827.319085,1000,7366.656574
840.05363,1000,7368.483407
814.221905,1000,7370.542619
872.970596,1000,7372.384235
813.700556,1000,7374.411209
836.716503,1000,7376.275416
836.95823,1000,7378.322839
866.920442,1000,7380.15843
777.847828,1000,7382.203326
830.271899,1000,7384.04119
849.695557,1000,7386.101485
839.563362,1000,7387.927197
755.816727,1000,7389.970312
863.135674,1000,7391.839548
884.517593,1000,7393.958338
845.613156,1000,7395.820251
886.454172,1000,7397.794047
861.241029,1000,7399.413247
882.519894,1000,7401.255166
877.973092,1000,7402.856603
903.169238,1000,7404.702076
902.177748,1000,7406.289368
857.319856,1000,7408.09317
858.899791,1000,7409.673935
881.08389,1000,7411.45828
880.733283,1000,7413.093569
889.770483,1000,7414.896089
878.64596,1000,7416.485804
861.382094,1000,7418.282419
866.239149,1000,7419.902212
871.148444,1000,7421.519022
841.479086,1000,7423.313036
872.520197,1000,7424.937481
831.720282,1000,7426.737955
824.581106,1000,7428.335444
847.568246,1000,7430.13979
860.752779,1000,7431.769211
782.449171,1000,7433.574802
836.899882,1000,7435.201614
824.937633,1000,7437.035334
834.303277,1000,7438.655843
841.630517,1000,7440.465916
816.977212,1000,7442.099205
850.134836,1000,7443.905768
858.465378,1000,7445.531294
895.029509,1000,7447.325558
883.720765,1000,7448.943681
856.431753,1000,7450.744297
830.278579,1000,7452.346761
879.943198,1000,7454.147569
852.709051,1000,7455.777025
900.958322,1000,7457.559846
878.108455,1000,7459.179173
858.337237,1000,7461.009493
872.879335,1000,7462.5927
843.856554,1000,7464.349602
891.086864,1000,7466.013133
841.455422,1000,7467.783532
830.767164,1000,7469.407225
873.003054,1000,7471.223619
837.74588,1000,7472.834207
850.82867,1000,7474.658258
879.770321,1000,7476.28456
854.083447,1000,7478.094158
841.869971,1000,7479.719557
869.126304,1000,7481.516243
871.2026,1000,7483.139305
855.005526,1000,7484.935297
834.159488,1000,7486.560416
852.358226,1000,7488.356751
786.924483,1000,7489.986511
864.312455,1000,7491.618553
837.959637,1000,7493.415696
792.580344,1000,7495.040768
878.564621,1000,7496.861847
855.569357,1000,7498.495368
871.74148,1000,7500.287991
895.668453,1000,7501.917376
863.312622,1000,7503.725077
839.0198,1000,7505.355776
885.095236,1000,7507.160644
900.077355,1000,7508.780581
845.374435,1000,7510.600609
833.681046,1000,7512.212057
861.100954,1000,7513.98458
875.194117,1000,7515.609775
832.059773,1000,7517.410159
831.136184,1000,7519.02963
845.41309,1000,7520.826959
825.453758,1000,7522.483445
862.751323,1000,7524.277627
837.019179,1000,7525.935928
853.031429,1000,7527.735362
883.56854,1000,7529.356781
856.101901,1000,7531.146326
872.63888,1000,7532.759527
861.233288,1000,7534.545854
887.079834,1000,7536.159805
874.995334,1000,7537.953792
826.674234,1000,7539.539549
901.097244,1000,7541.345377
871.896418,1000,7542.964841
862.072454,1000,7544.786093
888.930884,1000,7546.405889
862.675601,1000,7548.199958
856.442839,1000,7549.828002
858.587085,1000,7551.630223
854.428567,1000,7553.217885
853.553977,1000,7555.011353
876.695803,1000,7556.643245
847.572406,1000,7558.451539
884.942066,1000,7560.085185
898.348014,1000,7561.886678
910.84911,1000,7563.498059
868.41014,1000,7565.105615
847.458147,1000,7566.945056
886.185625,1000,7568.567197
817.47806,1000,7570.341163
850.380669,1000,7571.950514
846.499342,1000,7573.756806
872.069408,1000,7575.390591
862.290248,1000,7577.198847
873.272756,1000,7578.827508
871.017054,1000,7580.659144
863.877242,1000,7582.330461
878.434238,1000,7584.127076
856.48779,1000,7585.784001
886.241684,1000,7587.586415
868.299498,1000,7589.198832
891.348187,1000,7590.99783
856.985108,1000,7592.617057
876.190729,1000,7594.419663
904.627662,1000,7596.035426
899.316212,1000,7597.815883
877.948988,1000,7599.440752
882.179586,1000,7601.240423
833.51771,1000,7602.861788
862.470198,1000,7604.66606
857.774991,1000,7606.288368
874.468577,1000,7608.06562
830.636096,1000,7609.663905
870.313425,1000,7611.44547
876.702639,1000,7613.060127
845.237527,1000,7614.882088
347.504624,1000,7616.500584
881.797577,1000,7618.293015
696.738384,1000,7619.914931
881.551584,1000,7621.70705
874.756662,1000,7623.326488
870.072443,1000,7625.121374
868.71766,1000,7626.746238
902.522425,1000,7628.516222
895.513066,1000,7630.134545
868.515147,1000,7631.926915
866.442182,1000,7633.550156
865.368075,1000,7635.343291
907.23451,1000,7636.949026
906.690983,1000,7638.554886
897.300958,1000,7640.355455
879.204689,1000,7642.016621
877.143115,1000,7643.786607
869.644191,1000,7645.416906
880.765318,1000,7647.250847
861.030943,1000,7648.880471
867.730811,1000,7650.702287
888.425587,1000,7652.322461
868.635563,1000,7654.101204
862.812671,1000,7655.719564
869.068047,1000,7657.509799
880.744751,1000,7659.136544
880.486713,1000,7660.928906
862.334715,1000,7662.55829
908.149939,1000,7664.361976
898.250573,1000,7665.976502
915.858706,1000,7667.733679
882.595512,1000,7669.354561
870.38821,1000,7671.137125
899.013783,1000,7672.721277
879.940797,1000,7674.521873
842.359066,1000,7676.15637
891.804398,1000,7677.960727
897.179782,1000,7679.591316
865.108831,1000,7681.411043
850.210232,1000,7683.036215
850.646422,1000,7684.860967
863.755269,1000,7686.484396
880.161096,1000,7688.270961
888.349342,1000,7689.854081
861.89729,1000,7691.642323
821.402175,1000,7693.273161
824.282682,1000,7695.082887
875.699949,1000,7696.709676
859.913213,1000,7698.505384
873.783323,1000,7700.132713
855.066002,1000,7701.939371
834.577161,1000,7703.606574
877.231197,1000,7705.405387
873.389678,1000,7707.073653
838.636206,1000,7708.887412
863.100722,1000,7710.506405
856.417719,1000,7712.139522
885.311158,1000,7713.94561
869.346111,1000,7715.57235
895.461355,1000,7717.379791
890.896802,1000,7719.005923
902.642801,1000,7720.831649
882.729267,1000,7722.460432
915.61142,1000,7724.264253
906.326621,1000,7725.88413
875.665707,1000,7727.648118
891.506948,1000,7729.267973
915.929137,1000,7731.061915
887.821506,1000,7732.685526
917.393516,1000,7734.486693
914.094895,1000,7736.115588
896.135561,1000,7737.919463
876.675707,1000,7739.538764
863.757445,1000,7741.338337
877.432642,1000,7742.963492
888.50242,1000,7744.766806
894.634002,1000,7746.395133
884.258693,1000,7748.20092
918.471339,1000,7749.834561
905.751971,1000,7751.654721
893.647967,1000,7753.278809
925.453578,1000,7755.133584
904.275567,1000,7756.766857
899.532421,1000,7758.566159
872.199895,1000,7760.194888
884.971179,1000,7762.002676
870.622625,1000,7763.639629
860.890845,1000,7765.44318
864.039296,1000,7767.107508
877.249725,1000,7768.923376
908.848084,1000,7770.551603
874.262918,1000,7772.34163
896.486983,1000,7773.97344
905.866485,1000,7775.766789
914.585558,1000,7777.384223
890.475147,1000,7779.1784
886.011618,1000,7780.797883
934.739925,1000,7782.59014
906.00257,1000,7784.210335
914.238228,1000,7785.820209
935.884007,1000,7787.634756
901.336224,1000,7789.264894
887.401691,1000,7791.086511
906.516276,1000,7792.700259
889.75646,1000,7794.481583
912.311022,1000,7796.109074
927.090757,1000,7797.885847
868.932696,1000,7799.478386
926.840757,1000,7801.287742
897.213238,1000,7802.916055
900.736786,1000,7804.712032
913.678198,1000,7806.339229
892.720273,1000,7808.136428
912.469624,1000,7809.75424
933.652338,1000,7811.54807
941.775278,1000,7813.165563
921.407587,1000,7814.963286
894.471974,1000,7816.556481
906.23811,1000,7818.343772
898.280161,1000,7819.96227
915.714067,1000,7821.769924
920.568791,1000,7823.419389
930.85387,1000,7825.237595
943.080762,1000,7826.820041
921.121675,1000,7828.654387
890.723934,1000,7830.255829
882.613144,1000,7832.060187
895.302486,1000,7833.643597
912.797297,1000,7835.48019
922.119659,1000,7837.099025
933.171734,1000,7838.889273
879.53908,1000,7840.508188
875.125689,1000,7842.298641
931.928078,1000,7843.905781
880.85155,1000,7845.686498
903.994402,1000,7847.308827
891.647305,1000,7849.11122
895.706528,1000,7850.734413
885.187556,1000,7852.535794
901.309066,1000,7854.150762
868.692919,1000,7855.954206
899.871007,1000,7857.591447
897.755668,1000,7859.214585
914.187811,1000,7861.043887
896.83703,1000,7862.659902
878.543963,1000,7864.459476
865.164506,1000,7866.084904
908.840821,1000,7867.883532
935.434598,1000,7869.500997
924.146038,1000,7871.296639
873.193081,1000,7872.910227
884.054303,1000,7874.711291
902.999401,1000,7876.332427
833.975389,1000,7878.133537
900.166478,1000,7879.758326
962.251081,1000,7881.557472
918.553401,1000,7883.208153
939.56553,1000,7885.017254
919.239141,1000,7886.639142
947.908408,1000,7888.47822
902.110143,1000,7890.098877
901.106172,1000,7891.904226
916.454249,1000,7893.530667
899.746486,1000,7895.34123
